Overall_Position,Gender_Position,Category_Position,Category,Race_No,Country ,Official_Time,Net_Time,tenkm_Time,Half_Way_Time,thirtykm_Time
6241,5301,6241,MR1,A3016,Hong Kong SAR,20707,20368,4737,9531,14140
6242,5302,6242,MR1,A4637,Hong Kong SAR,20710,20575,4434,9091,13008
6243,5303,6243,MR1,A7769,Hong Kong SAR,20711,20586,4424,9233,13679
6244,941,6244,MR1,A7918,Philippines,20711,20587,4424,9233,13679
6245,5304,6245,MR1,A5639,Hong Kong SAR,20711,20372,4965,9951,14211
6246,5305,6246,MR1,A2592,Hong Kong SAR,20714,20540,4683,9740,14182
6247,5306,6247,MR1,A6944,Hong Kong SAR,20714,20390,5135,10399,14660
6248,5307,6248,MR1,A0298,Hong Kong SAR,20714,20388,5069,10095,14228
6249,5308,6249,MR1,A0606,Hong Kong SAR,20715,20544,5331,10625,14876
6250,942,6250,MR1,A4955,Hong Kong SAR,20716,20496,4572,9529,13657
6251,5309,6251,MR1,A5503,Hong Kong SAR,20716,20497,4608,9489,13672
6252,5310,6252,MR1,A4083,Hong Kong SAR,20717,20382,4749,9542,13611
6253,5311,6253,MR1,A5419,Hong Kong SAR,20718,20707,3698,8261,13257
6254,5312,6254,MR1,A3537,China,20719,20637,4205,8838,13694
6255,943,6255,MR1,A0737,Hong Kong SAR,20719,20520,4550,9631,14313
6256,5313,6256,MR1,A4945,Hong Kong SAR,20719,20357,4812,9462,13683
6257,5314,6257,MR1,A3864,Hong Kong SAR,20721,20363,4951,10006,14318
6258,5315,6258,MR1,A6921,Hong Kong SAR,20722,20710,3793,8332,13014
6259,5316,6259,MR1,A3971,Singapore,20722,20629,4862,9517,13794
6260,5317,6260,MR1,A3502,Hong Kong SAR,20724,20535,4501,9486,13895
6261,5318,6261,MR1,A8233,China,20726,20356,4715,9607,13264
6262,5319,6262,MR1,A2157,Hong Kong SAR,20727,20449,4446,9198,13926
6263,5320,6263,MR1,A5437,Hong Kong SAR,20727,20538,4452,9523,14322
6264,5321,6264,MR1,A4995,Hong Kong SAR,20727,20591,4356,9053,13371
6265,5322,6265,MR1,A2907,China,20728,20384,4529,9487,14026
6266,5323,6266,MR1,A7690,Hong Kong SAR,20728,20628,4595,9789,14478
6267,5324,6267,MR1,A2569,Hong Kong SAR,20729,20642,4683,9557,14092
6268,944,6268,MR1,A2354,Hong Kong SAR,20730,20603,4552,9466,14078
6269,5325,6269,MR1,A3731,Hong Kong SAR,20731,20481,4717,9770,14155
6271,5327,6271,MR1,A7463,Hong Kong SAR,20731,20503,4877,9968,14461
6272,5328,6272,MR1,A3629,Hong Kong SAR,20732,20571,4354,9194,13669
6273,945,6273,MR1,A7944,Hong Kong SAR,20733,20475,4801,9893,14261
6274,5329,6274,MR1,A2844,Hong Kong SAR,20733,20426,4663,9605,14359
6275,946,6275,MR1,A4438,Hong Kong SAR,20733,20715,4545,9721,14116
6276,5330,6276,MR1,A6866,Hong Kong SAR,20733,20371,4571,9359,14283
6277,5331,6277,MR1,A3548,Hong Kong SAR,20734,20518,4405,9340,13692
6278,5332,6278,MR1,A5480,Hong Kong SAR,20735,20207,4658,9443,13706
6279,5333,6279,MR1,A8852,Japan,20736,20695,4292,9332,13783
6280,5334,6280,MR1,A1508,Hong Kong SAR,20736,20356,4784,9826,13951
6281,5335,6281,MR1,A6193,Hong Kong SAR,20736,20646,4616,9671,13946
6282,5336,6282,MR1,A7579,Hong Kong SAR,20737,20422,4613,9286,13690
6283,5337,6283,MR1,A6435,China,20738,20085,5017,9785,14145
6284,5338,6284,MR1,A4940,Hong Kong SAR,20738,20458,4767,10008,14459
6285,5339,6285,MR1,A0839,China,20739,20362,4784,9874,14571
6286,947,6286,MR1,A0820,Taiwan,20740,20564,4358,9485,14008
6287,5340,6287,MR1,A0223,Hong Kong SAR,20742,20536,4719,9638,14087
6288,5341,6288,MR1,A4982,Hong Kong SAR,20744,20463,4639,9445,13689
6289,5342,6289,MR1,A5245,Hong Kong SAR,20745,20443,4920,9924,14176
6290,5343,6290,MR1,A5371,Hong Kong SAR,20746,20552,4261,8923,13552
6291,948,6291,MR1,A3733,China,20746,20656,4497,9401,13839
6293,5345,6293,MR1,A6263,China,20749,20719,4871,10169,14366
6294,5346,6294,MR1,A3101,Japan,20750,20707,4752,9676,13952
6295,5347,6295,MR1,A8859,Japan,20751,20620,4395,9196,13739
6296,949,6296,MR1,A2827,Singapore,20751,20735,4610,9619,14127
6297,5348,6297,MR1,A4334,Hong Kong SAR,20751,20406,4976,9880,14088
6298,5349,6298,MR1,A4439,Hong Kong SAR,20754,20737,4673,9560,13759
6299,950,6299,MR1,A5062,Hong Kong SAR,20755,20722,4123,9042,13827
6300,5350,6300,MR1,A9021,China,20756,20482,4606,9513,13868
6301,5351,6301,MR1,A6964,Hong Kong SAR,20757,20740,4672,9561,13758
6302,5352,6302,MR1,A1090,Hong Kong SAR,20757,20546,4786,9922,14354
6303,951,6303,MR1,A8399,Hong Kong SAR,20757,20685,4770,9888,14241
6304,5353,6304,MR1,A2493,Hong Kong SAR,20759,20526,4675,9966,14445
6305,5354,6305,MR1,A0724,Hong Kong SAR,20759,20657,4557,9669,14021
6306,5355,6306,MR1,A6885,China,20759,20536,5132,9638,13640
6307,5356,6307,MR1,A0052,Hong Kong SAR,20759,20435,4624,9597,14198
6308,952,6308,MR1,A4147,Hong Kong SAR,20761,20667,4186,9409,14046
6309,5357,6309,MR1,A2589,Hong Kong SAR,20761,20412,4656,9104,13527
6310,5358,6310,MR1,A7132,Japan,20765,20615,4186,8956,14189
6311,5359,6311,MR1,A5844,China,20767,20645,4229,8602,13246
6312,953,6312,MR1,A8983,Japan,20767,20547,4638,9457,13785
6313,5360,6313,MR1,A4080,Hong Kong SAR,20767,19558,5492,10690,14934
6314,5361,6314,MR1,A8765,Japan,20767,20297,4768,9641,13808
6315,954,6315,MR1,A4998,Hong Kong SAR,20767,20513,4709,10012,14165
6316,5362,6316,MR1,A0293,Hong Kong SAR,20770,20584,4438,9526,14040
6317,5363,6317,MR1,A8100,Hong Kong SAR,20772,20575,4310,9393,14200
6318,5364,6318,MR1,A1634,Hong Kong SAR,20775,20572,4723,9240,13674
6319,5365,6319,MR1,A7478,Hong Kong SAR,20778,20435,4840,9433,13503
6320,955,6320,MR1,A4229,Hong Kong SAR,20778,20436,4840,9433,13504
6321,5366,6321,MR1,A1401,Hong Kong SAR,20780,20498,4487,9553,14200
6322,956,6322,MR1,A2914,Hong Kong SAR,20780,20629,4694,9948,14393
6323,957,6323,MR1,A8923,China,20780,20695,4800,10305,14753
6324,5367,6324,MR1,A3603,Hong Kong SAR,20781,20767,3922,8703,13790
6325,5368,6325,MR1,A2753,Hong Kong SAR,20781,20570,3913,8609,13335
6326,5369,6326,MR1,A8128,Hong Kong SAR,20783,20646,4549,9709,13826
6327,5370,6327,MR1,A2308,Thailand,20783,20751,3520,7392,13448
6328,958,6328,MR1,A5277,Hong Kong SAR,20784,20504,4899,10047,14365
6329,5371,6329,MR1,A0059,Hong Kong SAR,20786,20487,4965,10000,14238
6330,5372,6330,MR1,A8976,Japan,20787,20608,4668,9541,13758
6331,959,6331,MR1,A3428,China,20789,20758,4291,9069,13449
6332,960,6332,MR1,A6895,China,20790,20757,4291,9069,13449
6333,5373,6333,MR1,A5943,China,20790,20642,4759,10211,14533
6334,5374,6334,MR1,A9076,China,20791,20500,4661,9323,13451
6335,961,6335,MR1,A0937,Hong Kong SAR,20794,20446,4802,9794,14291
6336,5375,6336,MR1,A7139,Hong Kong SAR,20794,20567,4770,9921,14679
6337,5376,6337,MR1,A6777,Hong Kong SAR,20795,20471,4700,9436,13725
6338,5377,6338,MR1,A0702,Hong Kong SAR,20797,20635,4860,10000,14367
6339,5378,6339,MR1,A2046,Hong Kong SAR,20801,19925,5502,10647,14612
6340,962,6340,MR1,A4299,Hong Kong SAR,20802,20421,4821,9926,14313
6341,5379,6341,MR1,A2776,Hong Kong SAR,20803,20774,4475,9497,14222
6342,5380,6342,MR1,A4169,Hong Kong SAR,20803,20494,4277,8684,13191
6343,5381,6343,MR1,A7111,Hong Kong SAR,20803,20353,4952,9683,13860
6344,5382,6344,MR1,A4669,Hong Kong SAR,20806,20764,3759,8286,12993
6345,5383,6345,MR1,A2615,Hong Kong SAR,20807,20446,4829,9738,14430
6346,5384,6346,MR1,A2295,Malaysia,20807,20529,4793,9794,14069
6347,5385,6347,MR1,A2603,China,20807,20697,4605,10698,15083
6350,5388,6350,MR1,A6101,Hong Kong SAR,20808,20560,4790,9915,14435
6351,5389,6351,MR1,A3410,Hong Kong SAR,20810,20489,4853,9813,14417
6352,5390,6352,MR1,A4772,Hong Kong SAR,20810,20722,4174,8970,13667
6353,963,6353,MR1,A1945,Hong Kong SAR,20810,20663,4502,9526,13940
6354,5391,6354,MR1,A3594,China,20813,20644,4754,9080,12971
6355,5392,6355,MR1,A2664,China,20814,20645,4754,9080,12985
6356,5393,6356,MR1,A6088,Hong Kong SAR,20815,20492,4225,8684,13321
6357,5394,6357,MR1,A0204,Malaysia,20815,20812,4156,9355,13998
6358,964,6358,MR1,A6846,Hong Kong SAR,20816,20465,4832,9901,14433
6359,5395,6359,MR1,A4616,Hong Kong SAR,20816,20545,4720,9844,14410
6360,5396,6360,MR1,A6681,Hong Kong SAR,20816,20479,4816,9751,14110
6361,5397,6361,MR1,A0898,Hong Kong SAR,20816,20767,4055,9248,14225
6362,5398,6362,MR1,A8653,Japan,20817,20562,4793,9587,14095
6363,5399,6363,MR1,A2301,Hong Kong SAR,20818,20562,4720,9781,13913
6364,5400,6364,MR1,A1086,Hong Kong SAR,20818,20673,4403,9219,13840
6365,5401,6365,MR1,A4487,Hong Kong SAR,20818,20538,4910,9925,14131
6366,965,6366,MR1,A2978,Japan,20819,20669,3928,8923,13813
6367,5402,6367,MR1,A7958,Hong Kong SAR,20819,20446,4894,10061,14644
6368,5403,6368,MR1,A3114,China,20820,20637,4395,9122,13716
6369,5404,6369,MR1,A5645,Hong Kong SAR,20820,20465,4957,9859,14157
6370,5405,6370,MR1,A8442,China,20821,20510,4667,9303,13778
6371,5406,6371,MR1,A7284,Hong Kong SAR,20822,20583,4737,9787,14178
6372,5407,6372,MR1,A4523,China,20822,20630,4506,9358,13851
6373,5408,6373,MR1,A2158,Hong Kong SAR,20823,20543,4438,9191,13979
6374,5409,6374,MR1,A4815,Hong Kong SAR,20826,20592,4389,9405,14100
6375,966,6375,MR1,A6083,Hong Kong SAR,20826,20729,4465,9629,14329
6376,5410,6376,MR1,A9020,China,20826,20672,4589,9451,13980
6377,5411,6377,MR1,A5113,Hong Kong SAR,20827,20476,4691,9740,14192
6378,5412,6378,MR1,A3221,Hong Kong SAR,20830,20631,4601,9698,14063
6379,967,6379,MR1,A6544,Hong Kong SAR,20830,20631,4670,9770,14275
6380,5413,6380,MR1,A4560,Hong Kong SAR,20830,20678,4123,8874,13288
6381,968,6381,MR1,A4483,China,20830,20641,4898,9956,14355
6382,5414,6382,MR1,A5817,Hong Kong SAR,20830,20720,4407,9197,13465
6383,969,6383,MR1,A8009,Hong Kong SAR,20832,20400,5486,10809,14869
6384,5415,6384,MR1,A3438,Hong Kong SAR,20835,20536,4659,9841,14383
6385,5416,6385,MR1,A8378,Hong Kong SAR,20836,20518,4858,9781,14206
6386,5417,6386,MR1,A6337,Hong Kong SAR,20837,20410,4839,9797,14218
6387,5418,6387,MR1,A4462,Hong Kong SAR,20837,20587,4535,9107,13249
6388,5419,6388,MR1,A2132,Hong Kong SAR,20838,20586,4687,9606,14102
6389,5420,6389,MR1,A3180,Hong Kong SAR,20840,20676,4827,9864,14066
6390,5421,6390,MR1,A8297,Hong Kong SAR,20840,20649,4291,8938,13065
6392,970,6392,MR1,A3317,Philippines,20843,20692,4877,10134,14534
6393,5423,6393,MR1,A2845,Hong Kong SAR,20844,20658,4262,8977,13570
6394,971,6394,MR1,A5474,China,20847,20656,4562,9432,14393
6395,5424,6395,MR1,A0930,Hong Kong SAR,20848,20637,4788,9803,14144
6396,5425,6396,MR1,A5826,China,20848,20656,4562,9430,14393
6397,972,6397,MR1,A3056,Hong Kong SAR,20849,20787,4719,9654,13948
6398,973,6398,MR1,A6957,Hong Kong SAR,20852,20757,4815,10040,14557
6399,5426,6399,MR1,A9056,China,20852,20635,5097,9544,14113
6400,5427,6400,MR1,A5294,Hong Kong SAR,20852,20706,4512,9375,14108
6401,5428,6401,MR1,A3137,Hong Kong SAR,20854,20471,4866,9356,13732
6402,974,6402,MR1,A5583,Malaysia,20858,20695,4812,10302,14883
6403,5429,6403,MR1,A0074,Hong Kong SAR,20858,20800,4687,9937,14570
6404,5430,6404,MR1,A3578,Taiwan,20859,20840,4597,9754,14541
6405,975,6405,MR1,A1461,Hong Kong SAR,20860,20727,4774,10048,14367
6406,5431,6406,MR1,A0326,Hong Kong SAR,20860,20482,4854,9680,14236
6407,5432,6407,MR1,A9196,China,20861,20650,4486,9201,14283
6408,5433,6408,MR1,A5713,Hong Kong SAR,20862,20650,4624,9771,14463
6409,976,6409,MR1,A8302,China,20864,20863,4065,9484,14004
6410,5434,6410,MR1,A3825,Hong Kong SAR,20864,20510,4630,9048,13755
6411,5435,6411,MR1,A1275,Hong Kong SAR,20865,20502,5199,10197,14465
6412,5436,6412,MR1,A6143,Hong Kong SAR,20865,20616,4656,9549,14227
6413,5437,6413,MR1,A4582,Hong Kong SAR,20865,20615,4657,9550,14228
6414,5438,6414,MR1,A5601,China,20865,20802,4003,8958,13910
6415,5439,6415,MR1,A3012,China,20867,20528,4625,9395,13889
6416,5440,6416,MR1,A4426,China,20867,20528,4625,9395,13884
6417,5441,6417,MR1,A6535,Hong Kong SAR,20868,20589,4591,9591,14785
6418,5442,6418,MR1,A4030,Hong Kong SAR,20871,20820,4303,9500,14094
6419,5443,6419,MR1,A4631,Hong Kong SAR,20872,20669,5219,10487,14813
6420,977,6420,MR1,A0973,Hong Kong SAR,20873,20772,4471,9623,14266
6421,5444,6421,MR1,A0894,Hong Kong SAR,20875,20828,4005,8591,13133
6422,5445,6422,MR1,A9091,China,20876,20588,4913,10007,14566
6423,5446,6423,MR1,A5045,Japan,20877,20743,3971,9047,13684
6424,5447,6424,MR1,A1838,Hong Kong SAR,20880,20679,4145,8401,12711
6425,978,6425,MR1,A8308,Hong Kong SAR,20880,20473,4920,10193,14720
6426,5448,6426,MR1,A5981,Singapore,20880,20757,4237,9500,14084
6427,5449,6427,MR1,A3328,India,20884,20865,4378,9493,14044
6428,979,6428,MR1,A7021,Singapore,20885,20577,4635,9776,14200
6429,5450,6429,MR1,A7695,Hong Kong SAR,20886,20721,4388,10013,14433
6430,5451,6430,MR1,A6393,Hong Kong SAR,20889,20876,3953,8781,13611
6431,5452,6431,MR1,A5815,Hong Kong SAR,20889,20681,4746,9744,14203
6432,5453,6432,MR1,A6064,Hong Kong SAR,20890,20673,4810,9839,14345
6433,980,6433,MR1,A0244,Hong Kong SAR,20891,20695,4846,9777,14221
6434,5454,6434,MR1,A3602,Singapore,20892,20787,4755,10010,14395
6435,5455,6435,MR1,A5553,Hong Kong SAR,20894,20532,4706,9665,14115
6436,5456,6436,MR1,A9186,China,20895,20697,4632,10057,14570
6437,5457,6437,MR1,A8917,Japan,20899,20626,4536,9373,13944
6438,5458,6438,MR1,A8345,Hong Kong SAR,20902,20850,4741,9924,14131
6439,5459,6439,MR1,A2153,Hong Kong SAR,20903,20623,5123,10128,14373
6440,5460,6440,MR1,A7713,Indonesia,20903,20835,4111,8930,13924
6441,5461,6441,MR1,A1647,Hong Kong SAR,20903,20637,4807,9580,14099
6442,5462,6442,MR1,A0939,Hong Kong SAR,20904,20359,4734,9756,14359
6443,5463,6443,MR1,A4324,China,20904,20598,5100,10304,14739
6444,981,6444,MR1,A5642,Hong Kong SAR,20905,20574,4875,9928,14393
6445,982,6445,MR1,A3217,Hong Kong SAR,20906,20752,4444,9413,13773
6446,5464,6446,MR1,A2054,Hong Kong SAR,20907,20798,4560,9754,14329
6447,5465,6447,MR1,A8538,China,20908,20899,3827,8760,14030
6448,983,6448,MR1,A7831,China,20908,20764,4474,9822,14421
6449,5466,6449,MR1,A7930,Hong Kong SAR,20911,20578,4818,9990,14501
6450,5467,6450,MR1,A6562,Hong Kong SAR,20914,20865,4099,8878,13377
6451,984,6451,MR1,A5670,China,20915,20872,4252,9124,13693
6452,5468,6452,MR1,A7621,Hong Kong SAR,20918,20564,4892,9682,13962
6453,985,6453,MR1,A1167,Hong Kong SAR,20918,20645,4806,10296,14675
6454,5469,6454,MR1,A6410,Hong Kong SAR,20919,20587,4816,9680,13814
6455,5470,6455,MR1,A6320,Hong Kong SAR,20919,20872,4556,9846,14087
6456,5471,6456,MR1,A0417,Hong Kong SAR,20919,20861,4041,8991,13723
6457,5472,6457,MR1,A1197,Hong Kong SAR,20921,20713,4394,9457,14087
6458,5473,6458,MR1,A0741,Hong Kong SAR,20921,20791,4545,9501,13957
6459,986,6459,MR1,A1439,Hong Kong SAR,20921,20698,4733,9961,14603
6460,5474,6460,MR1,A4177,Hong Kong SAR,20922,20658,4675,9685,14649
6461,987,6461,MR1,A7204,China,20922,20790,4490,9586,13910
6462,988,6462,MR1,A5314,China,20923,20651,4931,9785,14418
6463,5475,6463,MR1,A0671,Hong Kong SAR,20924,20810,4511,9347,13554
6464,5476,6464,MR1,A2066,Hong Kong SAR,20924,20751,4420,9699,14594
6465,5477,6465,MR1,A0193,Hong Kong SAR,20924,20728,4518,9211,13853
6466,5478,6466,MR1,A0175,Hong Kong SAR,20924,20630,4278,8590,13875
6467,5479,6467,MR1,A7920,China,20924,20579,4985,10184,14612
6468,5480,6468,MR1,A0862,Hong Kong SAR,20925,20591,5048,9795,14168
6469,5481,6469,MR1,A2193,Hong Kong SAR,20925,20811,4406,9559,14542
6470,989,6470,MR1,A0208,Hong Kong SAR,20926,20619,4753,9659,14235
6471,5482,6471,MR1,A6917,Hong Kong SAR,20926,20893,4401,9733,14404
6472,5483,6472,MR1,A7650,Hong Kong SAR,20927,20606,4303,8686,14091
6473,5484,6473,MR1,A0384,Hong Kong SAR,20927,20797,4436,9322,13975
6474,990,6474,MR1,A7362,China,20929,20611,5342,10162,14282
6475,991,6475,MR1,A1350,China,20931,20695,5144,10129,14573
6476,5485,6476,MR1,A5180,Hong Kong SAR,20933,20581,4960,10137,14454
6477,5486,6477,MR1,A3323,Hong Kong SAR,20934,20718,4858,9985,14338
6478,5487,6478,MR1,A3008,Hong Kong SAR,20935,20761,4592,9598,14192
6479,5488,6479,MR1,A4795,Hong Kong SAR,20937,20850,4428,9637,14469
6480,5489,6480,MR1,A3759,Hong Kong SAR,20937,20659,4321,8882,13552
6481,5490,6481,MR1,A2348,Taiwan,20937,20864,4306,9625,14038
6482,5491,6482,MR1,A5070,Hong Kong SAR,20938,20738,4914,10026,14747
6483,5492,6483,MR1,A5405,Hong Kong SAR,20941,20835,4220,8925,13592
6484,5493,6484,MR1,A1715,Hong Kong SAR,20942,20794,3644,7754,11778
6485,5494,6485,MR1,A8827,Japan,20943,20703,4543,9393,13709
6486,5495,6486,MR1,A3678,Hong Kong SAR,20944,20866,4742,9755,14119
6487,5496,6487,MR1,A5515,Hong Kong SAR,20946,20608,4919,9796,14420
6488,5497,6488,MR1,A4174,Hong Kong SAR,20946,20753,4351,9591,14328
6489,5498,6489,MR1,A3435,China,20948,20933,5358,10291,14759
6490,5499,6490,MR1,A8120,Hong Kong SAR,20948,20651,4790,9674,14065
6491,5500,6491,MR1,A8468,China,20954,20656,4787,9930,14305
6492,5501,6492,MR1,A0900,Hong Kong SAR,20954,20744,4632,9781,14287
6493,992,6493,MR1,A2897,China,20955,20901,4469,10074,14470
6494,5502,6494,MR1,A6986,Hong Kong SAR,20956,20917,4394,9329,14115
6495,5503,6495,MR1,A5231,Hong Kong SAR,20956,20785,4419,9269,14243
6496,5504,6496,MR1,A1758,Hong Kong SAR,20956,20883,4357,9707,14396
6497,5505,6497,MR1,A0557,Hong Kong SAR,20957,20820,4906,10200,14293
6498,5506,6498,MR1,A5420,Malaysia,20960,20867,4381,9315,14241
6499,993,6499,MR1,A1605,Hong Kong SAR,20960,20852,4560,9849,14414
6500,994,6500,MR1,A7703,Hong Kong SAR,20961,20949,4222,9279,13971
6501,5507,6501,MR1,A3109,Hong Kong SAR,20961,20590,4627,9154,13955
6502,995,6502,MR1,A0262,China,20963,20807,4389,9180,14171
6503,5508,6503,MR1,A2852,China,20963,20809,4389,9195,14276
6504,5509,6504,MR1,A2696,Hong Kong SAR,20967,20859,4146,9380,13986
6505,5510,6505,MR1,A6008,Hong Kong SAR,20968,20900,3709,8312,13515
6506,5511,6506,MR1,A4094,Hong Kong SAR,20969,20769,4656,9788,14401
6507,5512,6507,MR1,A1298,Japan,20971,20875,4339,9777,14208
6508,5513,6508,MR1,A4128,Hong Kong SAR,20972,20760,4966,9710,14158
6509,5514,6509,MR1,A0608,Hong Kong SAR,20972,20870,4625,9202,13531
6510,5515,6510,MR1,A3038,Hong Kong SAR,20973,20748,4696,9472,14085
6511,996,6511,MR1,A3645,Hong Kong SAR,20974,20727,4448,9271,13933
6512,5516,6512,MR1,A3981,Hong Kong SAR,20975,20635,4768,9724,14544
6513,997,6513,MR1,A2608,Hong Kong SAR,20976,20636,4768,9725,14544
6514,5517,6514,MR1,A6739,Hong Kong SAR,20978,20693,4451,9140,14077
6515,5518,6515,MR1,A1504,China,20980,20961,4341,9353,14070
6516,5519,6516,MR1,A6962,China,20980,20766,4898,9956,14360
6517,5520,6517,MR1,A2509,Hong Kong SAR,20981,20626,4716,9553,14150
6518,5521,6518,MR1,A6583,Hong Kong SAR,20982,20659,4841,9638,13962
6519,998,6519,MR1,A1028,Hong Kong SAR,20982,20782,5345,10602,15048
6520,5522,6520,MR1,A2190,China,20984,20648,4390,8652,13874
6521,5523,6521,MR1,A6773,Hong Kong SAR,20986,20710,5230,10167,14722
6522,5524,6522,MR1,A2050,Hong Kong SAR,20988,20618,4849,9795,14549
6523,5525,6523,MR1,A8053,Hong Kong SAR,20989,20729,4765,10038,14431
6524,5526,6524,MR1,A3672,Hong Kong SAR,20990,20593,4732,9961,14730
6525,5527,6525,MR1,A3925,Hong Kong SAR,20990,20968,4367,9591,14382
6526,5528,6526,MR1,A4946,Hong Kong SAR,20993,20853,4842,10089,14755
6527,5529,6527,MR1,A2885,Hong Kong SAR,20996,20675,4783,9806,14227
6528,5530,6528,MR1,A7034,Hong Kong SAR,20996,20659,4921,9818,14482
6529,5531,6529,MR1,A6437,Hong Kong SAR,20998,20601,4732,9961,14730
6530,5532,6530,MR1,A8794,China,21001,20796,4455,9224,13537
6531,5533,6531,MR1,A3696,Hong Kong SAR,21001,20833,4818,9987,14315
6532,5534,6532,MR1,A1741,Hong Kong SAR,21002,20919,4320,9236,13870
6533,5535,6533,MR1,A2906,Hong Kong SAR,21002,20980,4649,9834,14233
6535,5537,6535,MR1,A9010,Hong Kong SAR,21004,20727,5015,9974,14480
6536,5538,6536,MR1,A0747,Hong Kong SAR,21004,20727,5014,9973,14478
6537,5539,6537,MR1,A9013,China,21007,20789,5098,9544,14248
6538,999,6538,MR1,A9125,China,21010,20693,5314,10371,14653
6539,5540,6539,MR1,A3314,Hong Kong SAR,21012,20922,4676,9568,14125
6540,5541,6540,MR1,A5725,China,21013,20701,4744,9618,14272
6541,5542,6541,MR1,A3819,Hong Kong SAR,21014,20730,4654,10008,14576
6542,5543,6542,MR1,A1104,Hong Kong SAR,21016,20896,4651,9653,14113
6543,5544,6543,MR1,A1300,Hong Kong SAR,21019,20609,4994,10164,14676
6544,1000,6544,MR1,A3770,Hong Kong SAR,21019,20864,4685,9764,14375
6545,5545,6545,MR1,A1954,Hong Kong SAR,21019,20833,4080,8677,13428
6546,5546,6546,MR1,A6771,Hong Kong SAR,21020,20618,5187,10192,14589
6547,1001,6547,MR1,A5164,Hong Kong SAR,21020,20618,5186,10192,14605
6548,5547,6548,MR1,A5658,China,21021,20892,4613,9795,14204
6549,1002,6549,MR1,A1140,Hong Kong SAR,21021,20716,4565,9748,14231
6550,5548,6550,MR1,A8156,China,21021,20798,4853,9606,13960
6551,5549,6551,MR1,A5672,Hong Kong SAR,21023,20777,4402,9188,14104
6552,5550,6552,MR1,A0445,United States,21025,20716,4962,9896,14232
6553,5551,6553,MR1,A5016,Hong Kong SAR,21025,20897,4303,9373,14144
6554,5552,6554,MR1,A6672,China,21026,20672,4519,9212,14207
6555,5553,6555,MR1,A1077,Hong Kong SAR,21027,20683,4693,9293,14234
6556,5554,6556,MR1,A1181,Hong Kong SAR,21027,20754,4308,9169,14154
6557,5555,6557,MR1,A5611,Hong Kong SAR,21028,20768,4642,9527,14220
6558,1003,6558,MR1,A1238,Hong Kong SAR,21033,20936,4803,9943,14467
6559,5556,6559,MR1,A0654,Hong Kong SAR,21034,20937,4578,9657,14023
6560,1004,6560,MR1,A5710,China,21035,20744,4978,9930,14046
6561,5557,6561,MR1,A6953,Hong Kong SAR,21035,20834,4698,9721,14371
6562,5558,6562,MR1,A8516,China,21038,20791,4741,9994,14536
6563,1005,6563,MR1,A8132,Hong Kong SAR,21039,20771,4957,10449,14752
6564,5559,6564,MR1,A5848,Hong Kong SAR,21039,20820,5219,10023,14925
6565,5560,6565,MR1,A8853,Japan,21040,20911,4344,9300,14078
6566,5561,6566,MR1,A4789,China,21040,21018,4069,8735,13403
6567,5562,6567,MR1,A5749,Hong Kong SAR,21040,20723,4732,9809,14388
6568,1006,6568,MR1,A5692,Singapore,21040,20697,4832,10409,14874
6569,5563,6569,MR1,A8513,Hong Kong SAR,21042,20755,4890,9993,14415
6570,5564,6570,MR1,A4493,Hong Kong SAR,21044,20984,4591,9961,14535
6571,1007,6571,MR1,A2745,Japan,21046,20693,4679,9481,14192
6572,5565,6572,MR1,A1440,Hong Kong SAR,21047,20811,4984,10217,14359
6573,5566,6573,MR1,A2687,Hong Kong SAR,21050,20818,4359,9114,13778
6574,5567,6574,MR1,A8564,China,21051,20916,4546,9669,14127
6575,5568,6575,MR1,A3734,Hong Kong SAR,21054,20752,4269,8795,14065
6576,5569,6576,MR1,A8973,Japan,21054,20925,4591,9635,13999
6577,5570,6577,MR1,A3845,Hong Kong SAR,21054,20768,4830,9946,14324
6578,5571,6578,MR1,A2146,Hong Kong SAR,21054,20998,4737,9831,14238
6579,1008,6579,MR1,A5217,China,21056,21042,4655,10404,15272
6580,5572,6580,MR1,A5462,Hong Kong SAR,21056,20905,4522,9717,14421
6581,5573,6581,MR1,A8703,Taiwan,21057,20637,5191,10262,14607
6582,1009,6582,MR1,A8750,Taiwan,21057,20637,5191,10263,14607
6583,5574,6583,MR1,A4688,China,21059,21040,3562,8771,13386
6584,5575,6584,MR1,A7300,Hong Kong SAR,21059,21036,4247,9280,13862
6585,5576,6585,MR1,A8545,China,21060,21060,4904,9938,14758
6586,5577,6586,MR1,A8745,Japan,21061,21025,4033,8934,13392
6587,5578,6587,MR1,A0808,Philippines,21061,20746,5087,10031,14231
6588,1010,6588,MR1,A8664,Japan,21062,20882,4834,9849,14533
6589,1011,6589,MR1,A1452,Hong Kong SAR,21063,20955,4358,9217,13969
